Uuid,Void/Retire,Name,Description,Parent,Tags,Tag|Facility Location,Attribute|9eca4f4e-707f-4bb8-8289-2f9b6e93803c,Attribute|Last Audit Date,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
0d3fc4cf-534c-4499-8f6d-5ddba8884381,,50120. ភ្នំតូចពាំងល្វា_HC,50120. ភ្នំតូចពាំងល្វា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
199b294e-09bc-4725-8d7d-7705cab8512f,,50120. សំរោងរំដួល_HC,50120. សំរោងរំដួល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
40aa0854-c526-451c-83ea-010d6c994841,,50121. ព្រៃជម្ពូមានអង្គ_HC,50121. ព្រៃជម្ពូមានអង្គ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
347786cc-34f6-4d97-a0b1-5cec121f891e,,50122. រការកោះ_HC,50122. រការកោះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
07f3d59c-bd5a-405b-9f72-d5ca3a0beee3,,50123. ឱរ៉ាល់_HCB,50123. ឱរ៉ាល់_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
32dda403-e8a4-4d26-ab80-dfda3dc7a365,,50124. មិត្តភាពកម្ពុជា ជប៉ុន ចំបក់_HC,50124. មិត្តភាពកម្ពុជា ជប៉ុន ចំបក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
01e6c77f-db01-4f05-9707-8354f2ffa02d,,50125. ត្រពាំងក្រឡឹង_HC,50125. ត្រពាំងក្រឡឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b569d195-9818-4d0f-93bb-03f840e55868,,50125. ត្រពាំងជោ_HC,50125. ត្រពាំងជោ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fe395bc4-8b92-473e-88c4-88313b14d602,,50201. មន្ទីរពេទ្យបង្អែកគងពិសី_RH,50201. មន្ទីរពេទ្យបង្អែកគងពិសី_RH,,Login Location,TRUE,,,,,,,,,,,,,,
a4d81d1c-e666-48e2-a22b-73cb86fe7919,,50202. ស្រង់_HC,50202. ស្រង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
84422f7d-5c11-4776-97db-ecd4e9f0b37a,,50203. ព្រៃញាតិ_HC,50203. ព្រៃញាតិ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
aa6eccae-6f39-4784-9a5d-5dff5a6c59f7,,50204. ពេជ្រមុនីទឹកល្អក់_HC,50204. ពេជ្រមុនីទឹកល្អក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e0f72656-1f13-406a-84d7-5e32ac0c1534,,50205. ស្នំក្រពើ_HC,50205. ស្នំក្រពើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3a09bcb7-41ed-488c-9920-adaba7128283,,50206. ស្តុក_HC,50206. ស្តុក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
370ee46a-7e3d-4f15-afd9-f0e0d97f1668,,50207. មហាឬស្សី_HC,50207. មហាឬស្សី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
672ecaf7-f436-426d-99a3-33ac0768387a,,50208. ព្រៃវិហារ_HC,50208. ព្រៃវិហារ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
10ce8acd-e257-4c23-8e18-941844dab522,,50209. ជង្រុក_HC,50209. ជង្រុក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
43784b37-6012-4b26-b21c-4438729030f7,,50210. វាលអង្គពពេល_HC,50210. វាលអង្គពពេល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1202f3df-5a61-4785-98ba-25539577c3fc,,50211. ព្រះនិពាន្វ_HC,50211. ព្រះនិពាន្វ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
37cd449c-a42b-43cd-a2d1-0334143d47ab,,50212. រំពារមានជ័យ_HC,50212. រំពារមានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2caa68fa-f71f-4754-bb6d-59cda75de079,,50213. ពោធិអង្គ្រង_HC,50213. ពោធិអង្គ្រង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
997ab7de-abb5-42c4-bc95-73597eebc693,,50215. កក់ព្រះខែ_HC,50215. កក់ព្រះខែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8f055ce5-98d1-4350-8408-9831905b3b22,,50216. ទួលសាលា_HC,50216. ទួលសាលា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5238ea91-87e0-430b-889d-f9fb8ffd5831,,50217. កាត់ភ្លុក_HC,50217. កាត់ភ្លុក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1aeb3689-63dc-4e35-8aa7-1c8e32d6fe9b,,50218. និទានចំរើន_HC,50218. និទានចំរើន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
31403c1f-bcfa-4962-9b65-d2d7ceb33f32,,50219. ផុង_HC,50219. ផុង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
288b47b4-bd07-4442-ba53-e3f52372248d,,50220. ទួលអំពិល_HC,50220. ទួលអំពិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
df8a8a7b-ce3f-4751-95d6-5a0533a48b5a,,50221. ស្វាយចចិប_HC,50221. ស្វាយចចិប_HC,,Login Location,TRUE,,,,,,,,,,,,,,
115acf51-4f7f-498c-81b6-39f3dcef0fed,,50222. ភក្តី_HC,50222. ភក្តី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2e114666-b2a7-4e2d-b81a-4cf96d5e82f7,,50223. ពោធិម្រាល_HC,50223. ពោធិម្រាល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9d2108be-a85a-418f-9ff1-35cdea49999c,,50224. ពោធិចំរើន_HC,50224. ពោធិចំរើន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
74186600-47a2-43f5-b57b-52869220e4b0,,50225. បសែត_HC,50225. បសែត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
60e3afe3-9d0c-4786-b678-282e0c4fa9e8,,50301. មន្ទីរពេទ្យបង្អែកឩដុង្គ_RH,50301. មន្ទីរពេទ្យបង្អែកឩដុង្គ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
3e091bc2-9094-43c6-8b2d-76171f1446ba,,50303. ដំណាក់ស្មាច់_HC,50303. ដំណាក់ស្មាច់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
174552c9-4284-4b73-8fff-a6e06861acc9,,50304. ដំណាក់ចាន់_HC,50304. ដំណាក់ចាន់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a6b1abe7-a4c9-4883-8d0b-c219914bfd75,,50305. ជើងរាស់សាមគ្គី_HC,50305. ជើងរាស់សាមគ្គី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0547d895-ecbd-40a0-9f41-f2e123df4b9e,,50306. ក្សេមក្សាន្តត្រាចទង_HC,50306. ក្សេមក្សាន្តត្រាចទង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9a5678c6-cbd7-4374-a7fa-bb81295bf779,,50307. ដុំខ្វិត_HC,50307. ដុំខ្វិត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d647762b-cc74-4db4-9011-12b827a1b5fb,,50308. មនោរុងរឿង_HC,50308. មនោរុងរឿង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
257decaf-0302-4356-88d8-794a99b5859d,,50309. អន្លង់ជ្រៃ_HCB,50309. អន្លង់ជ្រៃ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
8bd0134e-ee15-4a39-8be7-02d1c7d9959e,,50310. អមលាំង_HC,50310. អមលាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bdf787d7-70a2-41bc-8380-5c2187ae48ca,,50311. វាំងព្រះស្រែ_HC,50311. វាំងព្រះស្រែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ad45ae97-b06a-44bd-b5c3-721f6b67efce,,60101. មន្ទីរពេទ្យបង្អែកបារាយណ៍សន្ទុក_RH,60101. មន្ទីរពេទ្យបង្អែកបារាយណ៍សន្ទុក_RH,,Login Location,TRUE,,,,,,,,,,,,,,
27b77b62-fcd8-4fe6-8100-1e7ab7c7daf0,,60102. ទីពោ_HC,60102. ទីពោ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2947c4ad-5176-4f9f-9a42-1c4676d62945,,60103. តាំងក្រសាំង_HCB,60103. តាំងក្រសាំង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
680726e7-5021-4885-9dca-1fa4cce92be8,,60104. ប្រាសាទ_HC,60104. ប្រាសាទ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cfebfe2d-b9e9-4772-a4d3-b9ad3d029da1,,60105. កំពង់ថ្ម_HC,60105. កំពង់ថ្ម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
686863c5-3c9f-431d-a581-ec9275b44b1f,,60106. ល្អក់_HC,60106. ល្អក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ea459da7-9321-41d6-b684-49ede92c416c,,60107. ត្នោតជុំ_HC,60107. ត្នោតជុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0afca51a-b53a-4fc1-8cf7-dee1b69de691,,60108. បល្ល័ង្គ_HC,60108. បល្ល័ង្គ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9b95c381-5f47-467d-ab38-b3de61efb32c,,60109. ចើងដើង_HC,60109. ចើងដើង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4825ffec-eeb4-454f-9083-025e324b65d0,,60110. ក្រវ៉ា_HC,60110. ក្រវ៉ា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8585e177-3a9b-4ed9-b39c-3286fdbc4c2b,,60111. ចុងដូង_HC,60111. ចុងដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
26e5522e-88e2-4ecb-902c-16d021f7989a,,60112. បឹង_HC,60112. បឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4594cfdf-e0a5-4b48-bdf9-c8631cf2280f,,60113. ឈូកខ្សាច់_HC,60113. ឈូកខ្សាច់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
065dd4d1-ae77-412b-bcdd-6c2965eae527,,60114. បារាយណ៍_HC,60114. បារាយណ៍_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c5d4bff5-d431-425a-99c1-64e5097eb289,,60115. ទ្រៀល_HC,60115. ទ្រៀល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
31383e5f-ecd7-4869-be0f-2cc98196705a,,60116. ស្រឡៅ_HC,60116. ស្រឡៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bad48b32-10b9-4684-a35a-56f6e34de8d1,,60117. គ្រើល_HC,60117. គ្រើល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a77f1d1c-3852-4141-bfb1-a60c858af07b,,60118. តាំងគោក_HC,60118. តាំងគោក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2ae084fa-bbad-4b2a-837c-b89aabaee2c2,,60119. ស្រះបន្ទាយ_HC,60119. ស្រះបន្ទាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
950d4969-a0a2-4372-a989-696f685456cd,,60120. ប្រតោង_HC,60120. ប្រតោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ade52a1f-0026-459e-9104-4c16b6ea87b1,,60121. គោកត្របែក_HC,60121. គោកត្របែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
79f590ad-3ab6-43c0-9078-4460ae52855f,,60122. ពង្រ_HC,60122. ពង្រ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7db4e997-21c9-4edb-81b3-9461c86180d7,,60123. គគីរធំ_HC,60123. គគីរធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c2d56fcb-9d36-4af8-a500-10dbd23cccb2,,60201. មន្ទីរពេទ្យខេត្តកំពង់ធំ_PH,60201. មន្ទីរពេទ្យខេត្តកំពង់ធំ_PH,,Login Location,TRUE,,,,,,,,,,,,,,
d822dccc-582c-43f3-b4b3-c490a248b878,,60202. ត្បូងក្រពើ_HC,60202. ត្បូងក្រពើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3cc44059-8c94-4190-8857-86efc63ff15a,,60203. ស្រយ៉ូវ_HC,60203. ស្រយ៉ូវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
822f1c98-79b9-4a32-af06-064843d3eb02,,60204. ព្រៃគុយ_HC,60204. ព្រៃគុយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f8b6b683-c5f3-4d80-9dd7-cd81be27f071,,60205. ដំរីជាន់ខ្លា_HC,60205. ដំរីជាន់ខ្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ef67d439-0399-45b8-8997-bcec21c7a80e,,60206. កំពង់ធំ_HC,60206. កំពង់ធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2de1499f-f0cc-474f-9ce0-5be599d78f54,,60207. អាចារ្យលាក់_HC,60207. អាចារ្យលាក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
375500ea-ba5d-42b3-aa5d-a641b0a8da40,,60208. កកោះ_HC,60208. កកោះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ab9dcd33-c0a3-43bc-9ed6-276574c05a65,,60209. កំពង់គោ_HC,60209. កំពង់គោ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
03d48bf0-52f1-48a9-bbcf-ca2bdfdbfeae,,60210. គោកងួន_HC,60210. គោកងួន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
321d5314-62ca-4ad5-88d3-dd8876218747,,60211. សាន់គរ_HC,60211. សាន់គរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3bacc48c-9bec-4bf4-96cd-3450e4c40d1c,,60212. ព្រៃប្រស់_HCB,60212. ព្រៃប្រស់_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
395bf2dd-16d2-4bd4-b8a2-048ecdfc7d2f,,60213. កំពង់ស្វាយ_HC,60213. កំពង់ស្វាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
011fe503-91e4-4ba9-9a2c-0686a4a36951,,60214. ជ័យ_HC,60214. ជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2ccdcef0-4078-4df1-a3f8-90a0b41dd7f5,,60215. ដំរីស្លាប់_HC,60215. ដំរីស្លាប់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2079ce00-b866-4441-8283-9bcf1207df4f,,60216. សាលាវិស័យ_HCB,60216. សាលាវិស័យ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
5bafd536-c1a9-4042-b724-982f62011451,,60217. សណ្តាន់_HCB,60217. សណ្តាន់_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
d584fda8-6b3e-4016-8b16-61a78731bca5,,60218. ឈើទាល_HC,60218. ឈើទាល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7e90058e-787a-4d33-8228-a107a35ab1a8,,60219. មានជ័យ_HC,60219. មានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6b5a9c25-f1e4-482a-a9f5-b4c06f268a7b,,60220. សំបូរ_HCB,60220. សំបូរ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
edb116b3-ebbc-4977-bdda-bede6ff8c5af,,60221. ឈូក_HC,60221. ឈូក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e244fd85-cb5e-4b32-9aa2-7bf6fe360fdf,,60222. តាំងក្រសៅ_HC,60222. តាំងក្រសៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3bfba880-c9d5-4a4d-b60c-50c440f27ec1,,60223. ទំរីង_HC,60223. ទំរីង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fee72d33-73f6-4431-a0ee-fedbffa9aa56,,60301. មន្ទីរពេទ្យបង្អែកស្ទោង_RH,60301. មន្ទីរពេទ្យបង្អែកស្ទោង_RH,,Login Location,TRUE,,,,,,,,,,,,,,
602cfb18-769e-41e6-bd19-71576070e8f4,,60302. សម្តេចឪក្រយាសាគ្រាម_HC,60302. សម្តេចឪក្រយាសាគ្រាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c11853c7-c786-4be3-a44f-893f9c0ddbb2,,60303. ដូង_HC,60303. ដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f12226d3-30b2-4c5e-9ea8-3a1a5242f978,,60304. បន្ទាយស្ទោង_HC,60304. បន្ទាយស្ទោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e0e031a7-d4ff-487c-9c01-9eccdd3ea0f7,,60305. សំព្រោច_HC,60305. សំព្រោច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c22c43a9-f565-4b91-bac5-523416f711c8,,60306. ចំណាលើ_HC,60306. ចំណាលើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f468bfe2-2a98-4c6d-a3ae-ac6969d3f582,,60307. ចំណាក្រោម_HC,60307. ចំណាក្រោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7c2f751e-3690-433b-bb62-e96714290d85,,60308. ស្ទោង_HC,60308. ស្ទោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5dcb51b2-3ce6-406e-9dcf-03fb4ccd4251,,60309. ម្សាក្រង_HC,60309. ម្សាក្រង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8cbba96d-f1d1-4e70-9752-ecdea2ad54d6,,60310. ទ្រា_HC,60310. ទ្រា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
099e2dbd-f582-446c-a842-99d76b6c6af3,,60311. ប្រឡាយ_HC,60311. ប្រឡាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
344093a3-fa01-4187-b96d-8863e02213bf,,60312. ពពក_HC,60312. ពពក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
14ba780c-36ee-4ff7-81db-82796010ff38,,70101. មន្ទីរពេទ្យបង្អែកអង្គរជ័យ_RH,70101. មន្ទីរពេទ្យបង្អែកអង្គរជ័យ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
e0df8f86-38b7-4b35-9446-516da72b87ca,,70102. ដើមដូង_HC,70102. ដើមដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
09fbecda-3f86-4f82-8795-72a9ab510413,,70103. តានី_HC,70103. តានី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6f242698-d95e-43d4-80ab-61c5e73ccc89,,70104. អង្គភ្នំតូច_HC,70104. អង្គភ្នំតូច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b4e369de-d8e1-4207-ab1b-0d0a6d53241d,,70105. ប្រភ្នំ_HC,70105. ប្រភ្នំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
97220e8f-d967-42bd-8087-528cac9c2775,,70106. ចំប៉ី_HC,70106. ចំប៉ី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e8a90fa4-976f-4795-99c3-9c8729c41022,,70107. ដានគោម_HC,70107. ដានគោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bf262847-8e6c-4feb-8926-8c019ba423da,,70108. ដំបូកខ្ពស់_HC,70108. ដំបូកខ្ពស់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9f26724e-b2f5-4225-a654-9aeb6000f516,,70109. សំរោងលើ_HC,70109. សំរោងលើ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
12b2cf7b-2c64-4228-ab09-44c28c20c889,,70110. ត្រពាំងសាលា_HC,70110. ត្រពាំងសាលា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
83664a5b-6777-4195-92c3-748ec406c911,,70111. វត្តអង្គ_HC,70111. វត្តអង្គ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4da800ef-86a7-4fc5-8c3f-2c143f123a21,,70112. សំទ្បាញ_HC,70112. សំទ្បាញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8436b790-8219-45c9-a50e-57e50d4bdccf,,70201. មន្ទីរពេទ្យបង្អែកឈូក_RH,70201. មន្ទីរពេទ្យបង្អែកឈូក_RH,,Login Location,TRUE,,,,,,,,,,,,,,
7f2b8a6c-6aeb-4cbe-8740-986df49df8bc,,70202. ឈូក_HC,70202. ឈូក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1aa60cc2-01cb-4634-af3f-c5d65ab1ed36,,70203. ក្រាំងស្នាយ_HC,70203. ក្រាំងស្នាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3ef3f7bb-aa72-4a63-9ea5-248da489fd7f,,70204. មានជ័យ_HC,70204. មានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
17d73493-0df1-4c73-8f83-2773fc7d0c7c,,70205. ត្រមែង_HC,70205. ត្រមែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f5247fc4-bbea-4c00-886c-13ca307e4ea0,,70206. បានៀវ_HC,70206. បានៀវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7388ab17-5c1e-4478-ad99-e111b8841ebc,,70207. ព្រះធាតុរង្សី_HC,70207. ព្រះធាតុរង្សី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cb8576c3-ffdc-474c-83b8-411d88bc87ae,,70208. វត្តគយ_HC,70208. វត្តគយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
69dad848-e76e-41b1-82ed-d5377f8fe7e3,,70209. កោះស្លា_HC,70209. កោះស្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b80e3240-f5d4-46c5-a35d-8104b072cd6a,,70210. ដងទង់_HCB,70210. ដងទង់_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
b8000ba1-1f7c-49e5-a90e-f5f014d71131,,70211. អង្គ រមាស_HC,70211. អង្គ រមាស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cc8e7642-ce8a-4fb6-bcd9-cfddbfc1fc88,,70212. ទទុង_HC,70212. ទទុង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
04911527-0542-4e7c-8111-1074714680b4,,70213. ត្រពាំងរាំង_HCB,70213. ត្រពាំងរាំង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
0cc3f334-26fc-49e8-b403-88f899bc1565,,70214. ស្រែចែង_HC,70214. ស្រែចែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
74997ed9-47b1-4b2c-bd48-2cb3dc3bae27,,70215. ច្រេស_HC,70215. ច្រេស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4eaf5094-62cd-4081-80d0-1f21614e7656,,70216. ជម្ពូវ័ន្ត_HC,70216. ជម្ពូវ័ន្ត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
95b40799-cfb0-4d9b-8b27-a37b82c8ac6d,,70217. មន្ទីរពេទ្យ​បង្អែកប៊ុនរ៉ានីហ៊ុនសែនកោះស្លា_RH,70217. មន្ទីរពេទ្យ​បង្អែកប៊ុនរ៉ានីហ៊ុនសែនកោះស្លា_RH,,Login Location,TRUE,,,,,,,,,,,,,,
cb4556bd-4475-4ab4-b097-78471804c1cc,,70218. អាសារស្រែក្នុង_HC,70218. អាសារស្រែក្នុង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
653cdd87-a0d2-4863-a8c2-f9e09faab7e8,,70219. ប៊ុនរ៉ានី ហ៊ុនសែនកោះស្លា_HC,70219. ប៊ុនរ៉ានី ហ៊ុនសែនកោះស្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
95cb4f1f-8414-4b44-b32d-f737bfcb1670,,70220. ខ្នាច់ព្រៃ_HC,70220. ខ្នាច់ព្រៃ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9011ce23-2645-4f44-8c6e-ef24e95f69ba,,70221. ព្រៃខ្ជាយ_HC,70221. ព្រៃខ្ជាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6086ae9e-4f56-4805-aa9c-8ee09f761230,,70222. នរាយណ៍_HC,70222. នរាយណ៍_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e641ab72-a503-4a31-9044-6c9f779645a1,,70223. ត្រពាំងភ្លាំង_HC,70223. ត្រពាំងភ្លាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7d941ca5-41ba-4b7e-ae46-ac69a8a00ffe,,70224. ដូនយ៉យ_HC,70224. ដូនយ៉យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
277a66ba-12da-4438-9676-85a2ce16e87e,,70225. ត្រពាំងបី_HC,70225. ត្រពាំងបី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
25f5d7ab-debb-4d2e-a9d9-60556e573a9e,,70226. បឹងនិមល_HC,70226. បឹងនិមល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f854357c-d74b-4905-a639-215063406b6b,,70301. មន្ទីរពេទ្យបង្អែកកំពង់ត្រាច_RH,70301. មន្ទីរពេទ្យបង្អែកកំពង់ត្រាច_RH,,Login Location,TRUE,,,,,,,,,,,,,,
f28add37-c152-48d4-b3ba-d2f4c39f491d,,70302. ឬស្សីស្រុក_HC,70302. ឬស្សីស្រុក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
73f80040-7f86-408c-b85c-f140fa01899c,,70303. ស្វាយទង_HC,70303. ស្វាយទង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8f24a5a7-20f1-4487-a5c5-12fcbf3041ec,,70304. ព្រែកក្រឺស_HC,70304. ព្រែកក្រឺស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a83fa85d-69a5-4771-b445-3ba605e1115f,,70305. បឹងសាលា_HC,70305. បឹងសាលា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ae7660b6-3e91-43cb-8a4d-96e0b860d5b6,,70306. អង្គសុរភី_HC,70306. អង្គសុរភី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
42b1bb10-1c4c-44aa-8684-f61072602374,,70307. កំពង់ត្រាច_HC,70307. កំពង់ត្រាច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cc88158d-8492-49af-b4a5-580cf11a9159,,70308. ដំណាក់កន្ទួត_HC,70308. ដំណាក់កន្ទួត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5f78c2ca-cd6d-4a6c-976a-0dd8854fbf83,,70309. ស្រែជា_HC,70309. ស្រែជា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e1ea6798-7947-4a9e-819b-12cf558b945e,,70310. ទូកមាស_HCB,70310. ទូកមាស_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
92d1507f-7fa8-425b-a4b9-648fd506e106,,70311. ស្តេចគង់_HC,70311. ស្តេចគង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ff9bc450-93e0-4c97-9b06-5a971da2e4a8,,70312. បន្ទាយមាស_HC,70312. បន្ទាយមាស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ddc73591-6e10-4c40-8fa4-f39140630039,,70313. ត្នោតចុងស្រង់_HC,70313. ត្នោតចុងស្រង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
718b3961-d9f4-490a-b0cb-db4846f7246f,,70314. ភ្នំល្ងៀង_HC,70314. ភ្នំល្ងៀង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b59f1c9f-b162-4313-a4fd-94c60d3dbc9b,,70315. ព្រៃទន្លេ_HC,70315. ព្រៃទន្លេ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dc7bf79a-99d4-4123-819c-2b439e583009,,70316. ឬស្សីស្រុកខាងកើត_HC,70316. ឬស្សីស្រុកខាងកើត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
